obs,TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps
5781,20,31mix,27C,s,30,20_30,72,2.082986,4
5782,20,31mix,27C,s,38,20_38,72,1.897024,3
5783,20,31mix,27C,s,39,20_39,72,2.822795,5
5784,20,31mix,27C,s,40,20_40,72,1.410187,1
5785,20,31mix,27C,s,41,20_41,72,2.87016,4
5786,20,31mix,27C,s,42,20_42,72,2.905146,6
5787,20,31mix,27C,s,43,20_43,72,5.258327,8
5788,20,31mix,27C,s,44,20_44,72,2.556905,6
5789,20,31mix,27C,s,45,20_45,72,1.647281,3
5790,20,31mix,27C,s,46,20_46,72,1.308998,3
5791,20,31mix,27C,s,47,20_47,72,1.487962,4
5792,20,31mix,27C,s,48,20_48,72,3.714927,4
5793,20,31mix,27C,s,49,20_49,72,1.788569,2
5795,20,31mix,27C,s,51,20_51,72,2.300434,5
5796,20,31mix,27C,s,52,20_52,72,,
5799,20,31mix,27C,s,65,20_65,72,3.416473,6
5800,20,31mix,27C,s,66,20_66,72,2.316581,4
5801,20,31mix,27C,s,67,20_67,72,3.001491,4
5802,20,31mix,27C,s,68,20_68,72,3.184492,5
5803,20,31mix,27C,s,69,20_69,72,,
5805,20,31mix,27C,s,71,20_71,72,,
5806,20,31mix,27C,s,72,20_72,72,,
5807,20,31mix,27C,s,10,20_10,72,,
5808,20,31mix,27C,s,17,20_17,72,,
5809,20,31mix,27C,s,18,20_18,72,,
5810,20,31mix,27C,s,19,20_19,72,,
5811,20,31mix,27C,s,20,20_20,72,,
5812,20,31mix,27C,s,21,20_21,72,,
5813,20,31mix,27C,s,22,20_22,72,,
5814,20,31mix,27C,s,31,20_31,72,2.792654,5
5815,20,31mix,27C,s,32,20_32,72,3.08115,4
5817,20,31mix,27C,s,34,20_34,72,1.458628,4
5819,20,31mix,27C,s,36,20_36,72,0.493565,1
5820,20,31mix,27C,s,37,20_37,72,1.029113,2
5821,20,31mix,27C,s,53,20_53,72,3.77817,7
5825,20,31mix,27C,s,57,20_57,72,,
5826,20,31mix,27C,s,58,20_58,72,,
5827,20,31mix,27C,s,59,20_59,72,,
5828,20,31mix,27C,s,60,20_60,72,,
5829,20,31mix,27C,s,61,20_61,72,1.233375,2
5831,20,31mix,27C,s,73,20_73,72,1.334026,3
5832,20,31mix,27C,s,75,20_75,72,1.336986,3
5833,20,31mix,27C,s,76,20_76,72,,
5834,20,31mix,27C,s,77,20_77,72,2.762512,4
5835,20,31mix,27C,s,78,20_78,72,1.768385,3
5836,20,31mix,27C,s,79,20_79,72,2.415886,5
5837,20,31mix,27C,s,80,20_80,72,,
5838,20,31mix,27C,s,81,20_81,72,0.97502,3
5839,20,31mix,27C,s,82,20_82,72,0.802515,1
5841,20,31mix,27C,s,84,20_84,72,,
5842,20,31mix,27C,s,85,20_85,72,,
5843,20,31mix,27C,s,86,20_86,72,,
5844,20,31mix,27C,s,87,20_87,72,,
5845,20,31mix,27C,s,97,20_97,72,,
5846,20,31mix,27C,s,98,20_98,72,,
5848,20,31mix,27C,s,101,20_101,72,,
5849,20,31mix,27C,s,102,20_102,72,1.624137,4
5850,20,31mix,27C,s,103,20_103,72,,
5851,20,31mix,27C,s,104,20_104,72,,
5852,20,31mix,27C,s,105,20_105,72,,
5853,20,31mix,27C,s,106,20_106,72,,
5854,20,31mix,27C,s,107,20_107,72,,
5855,20,31mix,27C,s,117,20_117,72,,
5856,20,31mix,27C,s,119,20_119,72,,
5857,20,31mix,27C,s,120,20_120,72,,
5858,20,31mix,27C,s,121,20_121,72,,
5859,20,31mix,27C,s,122,20_122,72,,
5860,20,31mix,27C,s,123,20_123,72,,
5861,20,31mix,27C,s,124,20_124,72,1.863384,1
5862,20,31mix,27C,s,125,20_125,72,,
5863,20,31mix,27C,s,118,20_118,72,,
5864,20,31mix,27C,s,88,20_88,72,1.706756,4
5865,20,31mix,27C,s,89,20_89,72,,
5866,20,31mix,27C,s,90,20_90,72,,
5867,20,31mix,27C,s,91,20_91,72,,
5869,20,31mix,27C,s,93,20_93,72,,
5870,20,31mix,27C,s,94,20_94,72,0.729045,2
5871,20,31mix,27C,s,96,20_96,72,1.449747,3
5872,20,31mix,27C,s,108,20_108,72,,
5873,20,31mix,27C,s,109,20_109,72,,
5874,20,31mix,27C,s,110,20_110,72,,
5875,20,31mix,27C,s,111,20_111,72,,
5876,20,31mix,27C,s,112,20_112,72,,
5877,20,31mix,27C,s,113,20_113,72,,
5878,20,31mix,27C,s,114,20_114,72,1.11873,1
5880,20,31mix,27C,s,116,20_116,72,,
5881,35,31mix,27C,s,1,35_1,72,1.122018,2
5883,35,31mix,27C,s,3,35_3,72,,
5884,35,31mix,27C,s,4,35_4,72,2.427745,5
5885,35,31mix,27C,s,5,35_5,72,2.01333,4
5886,35,31mix,27C,s,6,35_6,72,1.01521,3
5887,35,31mix,27C,s,7,35_7,72,1.314539,2
5888,35,31mix,27C,s,8,35_8,72,1.495846,3
5889,35,31mix,27C,s,9,35_9,72,1.370346,3
5890,35,31mix,27C,s,10,35_10,72,3.677665,5
5893,35,31mix,27C,s,13,35_13,72,4.809563,5
5894,35,31mix,27C,s,14,35_14,72,0.942313,2
5895,35,31mix,27C,s,15,35_15,72,,
5897,35,31mix,27C,s,23,35_23,72,1.956188,3
5898,35,31mix,27C,s,24,35_24,72,1.276622,2
5899,35,31mix,27C,s,25,35_25,72,1.849914,3
5900,35,31mix,27C,s,26,35_26,72,1.605324,3
5901,35,31mix,27C,s,27,35_27,72,,
5902,35,31mix,27C,s,28,35_28,72,1.46861,2
5903,35,31mix,27C,s,29,35_29,72,4.744677,5
5904,35,31mix,27C,s,30,35_30,72,2.138295,3
5905,35,31mix,27C,s,31,35_31,72,2.433085,5
5906,35,31mix,27C,s,32,35_32,72,1.253124,2
5907,35,31mix,27C,s,33,35_33,72,2.23469,4
5909,35,31mix,27C,s,42,35_42,72,1.461934,2
5910,35,31mix,27C,s,43,35_43,72,2.070739,3
5911,35,31mix,27C,s,44,35_44,72,1.42375,3
5912,35,31mix,27C,s,45,35_45,72,,
5913,35,31mix,27C,s,46,35_46,72,2.253381,5
5914,35,31mix,27C,s,47,35_47,72,,
5915,35,31mix,27C,s,48,35_48,72,0.593318,1
5916,35,31mix,27C,s,49,35_49,72,1.329225,2
5919,35,31mix,27C,s,51,35_51,72,1.140709,1
5921,35,31mix,27C,s,53,35_53,72,1.610664,2
5922,35,31mix,27C,s,71,35_71,72,2.211459,3
5923,35,31mix,27C,s,72,35_72,72,0.973288,2
5924,35,31mix,27C,s,73,35_73,72,2.124143,4
5925,35,31mix,27C,s,74,35_74,72,1.595444,4
5927,35,31mix,27C,s,76,35_76,72,1.469144,5
5928,35,31mix,27C,s,77,35_77,72,3.758038,5
5929,35,31mix,27C,s,78,35_78,72,2.430949,4
5930,35,31mix,27C,s,79,35_79,72,1.795976,5
5931,35,31mix,27C,s,80,35_80,72,2.087829,3
5932,35,31mix,27C,s,81,35_81,72,1.775682,4
5933,35,31mix,27C,s,82,35_82,72,2.032289,3
5934,35,31mix,27C,s,83,35_83,72,,
5935,35,31mix,27C,s,84,35_84,72,1.578889,4
5936,35,31mix,27C,s,85,35_85,72,2.906779,4
5937,35,31mix,27C,s,86,35_86,72,3.604235,6
5938,35,31mix,27C,s,87,35_87,72,,
5939,35,31mix,27C,s,88,35_88,72,2.081687,4
5940,35,31mix,27C,s,17,35_17,72,4.79995,7
5941,35,31mix,27C,s,18,35_18,72,,
5942,35,31mix,27C,s,19,35_19,72,,
5943,35,31mix,27C,s,20,35_20,72,,
5944,35,31mix,27C,s,21,35_21,72,,
5946,35,31mix,27C,s,35,35_35,72,1.61547,3
5947,35,31mix,27C,s,36,35_36,72,1.307062,3
5948,35,31mix,27C,s,37,35_37,72,1.654188,3
5949,35,31mix,27C,s,38,35_38,72,,
5950,35,31mix,27C,s,39,35_39,72,,
5951,35,31mix,27C,s,40,35_40,72,,
5952,35,31mix,27C,s,41,35_41,72,,
5955,35,31mix,27C,s,56,35_56,72,2.008791,4
5957,35,31mix,27C,s,58,35_58,72,4.537736,8
5959,35,31mix,27C,s,60,35_60,72,1.226155,2
5961,35,31mix,27C,s,62,35_62,72,,
5962,35,31mix,27C,s,63,35_63,72,,
5963,35,31mix,27C,s,64,35_64,72,,
5964,35,31mix,27C,s,65,35_65,72,,
5965,35,31mix,27C,s,66,35_66,72,,
5966,35,31mix,27C,s,67,35_67,72,,
5967,35,31mix,27C,s,68,35_68,72,1.730823,3
5968,35,31mix,27C,s,69,35_69,72,,
5969,35,31mix,27C,s,70,35_70,72,,
5970,35,31mix,27C,s,89,35_89,72,1.371948,2
5971,35,31mix,27C,s,90,35_90,72,3.984738,6
5972,35,31mix,27C,s,91,35_91,72,1.332162,3
5974,35,31mix,27C,s,94,35_94,72,,
5976,35,31mix,27C,s,96,35_96,72,2.678744,4
5977,35,31mix,27C,s,97,35_97,72,1.440839,2
5980,35,31mix,27C,s,100,35_100,72,1.34044,3
5982,35,31mix,27C,s,102,35_102,72,,
5983,35,31mix,27C,s,103,35_103,72,,
5984,35,31mix,27C,s,112,35_112,72,,
5986,35,31mix,27C,s,114,35_114,72,,
5987,35,31mix,27C,s,115,35_115,72,,
5988,35,31mix,27C,s,116,35_116,72,,
5990,35,31mix,27C,s,124,35_124,72,2.108389,5
5991,35,31mix,27C,s,125,35_125,72,,
5992,35,31mix,27C,s,126,35_126,72,1.121484,4
5993,35,31mix,27C,s,104,35_104,72,,
5994,35,31mix,27C,s,105,35_105,72,,
5995,35,31mix,27C,s,106,35_106,72,,
5996,35,31mix,27C,s,107,35_107,72,,
5997,35,31mix,27C,s,108,35_108,72,1.21227,2
5998,35,31mix,27C,s,109,35_109,72,1.7893,4
5999,35,31mix,27C,s,110,35_110,72,,
6000,35,31mix,27C,s,111,35_111,72,,
6001,35,31mix,27C,s,118,35_118,72,,
6002,35,31mix,27C,s,119,35_119,72,,
6004,35,31mix,27C,s,121,35_121,72,,
6005,35,31mix,27C,s,122,35_122,72,,
6006,35,31mix,27C,s,123,35_123,72,,
6007,3,Wtmix,27C,s,26,3_26,72,,
6009,3,Wtmix,27C,s,28,3_28,72,3.466529,5
6011,3,Wtmix,27C,s,30,3_30,72,1.66289,3
6012,3,Wtmix,27C,s,31,3_31,72,1.664505,3
6013,3,Wtmix,27C,s,41,3_41,72,,
6015,3,Wtmix,27C,s,40,3_40,72,4.642044,6
6016,3,Wtmix,27C,s,42,3_42,72,,
6017,3,Wtmix,27C,s,43,3_43,72,,
6018,3,Wtmix,27C,s,44,3_44,72,,
6019,3,Wtmix,27C,s,45,3_45,72,,
6020,3,Wtmix,27C,s,46,3_46,72,,
6021,3,Wtmix,27C,s,47,3_47,72,,
6022,3,Wtmix,27C,s,55,3_55,72,1.524024,2
6023,3,Wtmix,27C,s,53,3_53,72,1.524293,4
6024,3,Wtmix,27C,s,54,3_54,72,,
6025,3,Wtmix,27C,s,56,3_56,72,,
6026,3,Wtmix,27C,s,57,3_57,72,,
6027,3,Wtmix,27C,s,58,3_58,72,,
6028,3,Wtmix,27C,s,58a,3_58a,72,0.977173,2
6029,3,Wtmix,27C,s,59,3_59,72,,
6030,3,Wtmix,27C,s,60,3_60,72,,
6031,3,Wtmix,27C,s,61,3_61,72,4.107034,5
6032,3,Wtmix,27C,s,62,3_62,72,3.481331,3
6034,3,Wtmix,27C,s,64,3_64,72,,
6035,3,Wtmix,27C,s,65,3_65,72,1.767039,4
6036,3,Wtmix,27C,s,66,3_66,72,3.958749,6
6037,3,Wtmix,27C,s,1,3_1,72,,
6038,3,Wtmix,27C,s,2,3_2,72,,
6041,3,Wtmix,27C,s,5,3_5,72,,
6042,3,Wtmix,27C,s,86,3_86,72,,
6043,3,Wtmix,27C,s,6,3_6,72,,
6044,3,Wtmix,27C,s,7,3_7,72,2.59808,4
6045,3,Wtmix,27C,s,8,3_8,72,3.561259,5
6047,3,Wtmix,27C,s,10,3_10,72,,
6048,3,Wtmix,27C,s,11,3_11,72,1.817095,4
6049,3,Wtmix,27C,s,12,3_12,72,1.907789,4
6050,3,Wtmix,27C,s,13,3_13,72,3.556415,5
6052,3,Wtmix,27C,s,25,3_25,72,,
6053,3,Wtmix,27C,s,18,3_18,72,2.021895,4
6054,3,Wtmix,27C,s,17,3_17,72,2.902455,5
6057,3,Wtmix,27C,s,15,3_15,72,,
6059,3,Wtmix,27C,s,20,3_20,72,4.514481,6
6060,3,Wtmix,27C,s,21,3_21,72,,
6061,3,Wtmix,27C,s,22,3_22,72,2.538067,4
6062,3,Wtmix,27C,s,23,3_23,72,,
6063,3,Wtmix,27C,s,32,3_32,72,2.483166,5
6064,3,Wtmix,27C,s,33,3_33,72,1.510568,4
6065,3,Wtmix,27C,s,34,3_34,72,2.62257,6
6067,3,Wtmix,27C,s,35,3_35,72,3.290794,5
6068,3,Wtmix,27C,s,36,3_36,72,,
6069,3,Wtmix,27C,s,38,3_38,72,,
6070,3,Wtmix,27C,s,48,3_48,72,,
6071,3,Wtmix,27C,s,49,3_49,72,2.580588,4
6072,3,Wtmix,27C,s,50,3_50,72,,
6073,3,Wtmix,27C,s,51,3_51,72,,
6074,3,Wtmix,27C,s,52,3_52,72,1.931471,5
6075,3,Wtmix,27C,s,67,3_67,72,,
6076,3,Wtmix,27C,s,70,3_70,72,,
6077,3,Wtmix,27C,s,69,3_69,72,2.598888,2
6078,3,Wtmix,27C,s,68,3_68,72,,
6079,3,Wtmix,27C,s,71,3_71,72,,
6080,3,Wtmix,27C,s,72,3_72,72,1.341023,3
6082,3,Wtmix,27C,s,74,3_74,72,1.005969,2
6084,3,Wtmix,27C,s,76,3_76,72,,
6085,3,Wtmix,27C,s,77,3_77,72,2.122815,3
6086,3,Wtmix,27C,s,78,3_78,72,,
6087,3,Wtmix,27C,s,82,3_82,72,,
6088,3,Wtmix,27C,s,83,3_83,72,,
6089,3,Wtmix,27C,s,83a,3_83a,72,,
6090,3,Wtmix,27C,s,84,3_84,72,,
6092,3,Wtmix,27C,s,79,3_79,72,,
6093,3,Wtmix,27C,s,80,3_80,72,,
6094,3,Wtmix,27C,s,81,3_81,72,1.658315,0
6095,16,Wtmix,27C,s,1,16_1,72,4.230291,7
6096,16,Wtmix,27C,s,2,16_2,72,,
6097,16,Wtmix,27C,s,3,16_3,72,1.459974,2
6099,16,Wtmix,27C,s,5,16_5,72,3.325242,4
6100,16,Wtmix,27C,s,6,16_6,72,3.37153,4
6102,16,Wtmix,27C,s,23,16_23,72,2.046385,3
6103,16,Wtmix,27C,s,24,16_24,72,2.474555,5
6104,16,Wtmix,27C,s,25,16_25,72,,
6105,16,Wtmix,27C,s,26,16_26,72,4.431323,5
6107,16,Wtmix,27C,s,28,16_28,72,2.699269,5
6110,16,Wtmix,27C,s,31,16_31,72,4.09896,5
6111,16,Wtmix,27C,s,32,16_32,72,1.354479,3
6114,16,Wtmix,27C,s,41,16_41,72,0.963986,3
6115,16,Wtmix,27C,s,42,16_42,72,2.513577,4
6118,16,Wtmix,27C,s,44,16_44,72,2.869084,3
6119,16,Wtmix,27C,s,45,16_45,72,4.978443,6
6120,16,Wtmix,27C,s,46,16_46,72,11.754336,9
6121,16,Wtmix,27C,s,47,16_47,72,4.62482,6
6122,16,Wtmix,27C,s,48,16_48,72,3.961978,6
6123,16,Wtmix,27C,s,49,16_49,72,1.990139,5
6124,16,Wtmix,27C,s,50,16_50,72,1.827591,3
6125,16,Wtmix,27C,s,51,16_51,72,3.113175,3
6126,16,Wtmix,27C,s,52,16_52,72,4.816164,6
6127,16,Wtmix,27C,s,53,16_53,72,1.828129,3
6128,16,Wtmix,27C,s,55,16_55,72,2.221044,3
6129,16,Wtmix,27C,s,54,16_54,72,3.263613,5
6130,16,Wtmix,27C,s,56,16_56,72,3.239123,5
6131,16,Wtmix,27C,s,57,16_57,72,3.139818,6
6132,16,Wtmix,27C,s,58,16_58,72,1.591035,3
6133,16,Wtmix,27C,s,61,16_61,72,1.064099,4
6134,16,Wtmix,27C,s,62,16_62,72,2.123084,4
6135,16,Wtmix,27C,s,63,16_63,72,,
6136,16,Wtmix,27C,s,64,16_64,72,2.424229,3
6138,16,Wtmix,27C,s,66,16_66,72,2.251454,4
6139,16,Wtmix,27C,s,7,16_7,72,,
6140,16,Wtmix,27C,s,8,16_8,72,,
6142,16,Wtmix,27C,s,10,16_10,72,,
6146,16,Wtmix,27C,s,14,16_14,72,1.936315,4
6148,16,Wtmix,27C,s,16,16_16,72,2.535645,4
6149,16,Wtmix,27C,s,17,16_17,72,3.157849,5
6150,16,Wtmix,27C,s,18,16_18,72,2.967582,6
6152,16,Wtmix,27C,s,20,16_20,72,,
6153,16,Wtmix,27C,s,21,16_21,72,,
6154,16,Wtmix,27C,s,36,16_36,72,3.440156,6
6155,16,Wtmix,27C,s,37,16_37,72,,
6156,16,Wtmix,27C,s,38a,16_38a,72,,
6157,16,Wtmix,27C,s,38,16_38,72,1.299309,2
6158,16,Wtmix,27C,s,38b,16_38b,72,,
6159,16,Wtmix,27C,s,39,16_39,72,,
6162,16,Wtmix,27C,s,59,16_59,72,,
6163,16,Wtmix,27C,s,60,16_60,72,,
6164,16,Wtmix,27C,s,69,16_69,72,,
6165,16,Wtmix,27C,s,70,16_70,72,,
6167,16,Wtmix,27C,s,72,16_72,72,,
6168,16,Wtmix,27C,s,67,16_67,72,,
6169,16,Wtmix,27C,s,68,16_68,72,3.060966,4
6170,16,Wtmix,27C,s,73,16_73,72,2.367983,4
6171,16,Wtmix,27C,s,74,16_74,72,2.319542,3
6172,16,Wtmix,27C,s,75,16_75,72,4.507753,6
6173,16,Wtmix,27C,s,76,16_76,72,1.873341,3
6174,16,Wtmix,27C,s,77,16_77,72,6.533147,8
6175,16,Wtmix,27C,s,78,16_78,72,,
6176,16,Wtmix,27C,s,79,16_79,72,1.790183,2
6177,16,Wtmix,27C,s,80,16_80,72,,
6178,16,Wtmix,27C,s,81,16_81,72,2.118778,4
6179,16,Wtmix,27C,s,88,16_88,72,2.334881,4
6180,16,Wtmix,27C,s,82,16_82,72,,
6181,16,Wtmix,27C,s,83,16_83,72,,
6182,16,Wtmix,27C,s,84,16_84,72,,
6183,16,Wtmix,27C,s,85,16_85,72,,
6184,16,Wtmix,27C,s,86,16_86,72,,
6185,16,Wtmix,27C,s,87,16_87,72,,
6186,22,Wtmix,27C,s,1,22_1,72,2.36583,5
6187,22,Wtmix,27C,s,2,22_2,72,0.372731,1
6189,22,Wtmix,27C,s,4,22_4,72,2.741521,5
6191,22,Wtmix,27C,s,6,22_6,72,2.570162,4
6192,22,Wtmix,27C,s,18,22_18,72,,
6193,22,Wtmix,27C,s,19,22_19,72,1.924205,4
6194,22,Wtmix,27C,s,20,22_20,72,1.585653,3
6197,22,Wtmix,27C,s,23,22_23,72,4.395261,6
6198,22,Wtmix,27C,s,24,22_24,72,2.068184,4
6199,22,Wtmix,27C,s,25,22_25,72,2.6075,4
6201,22,Wtmix,27C,s,27,22_27,72,2.418342,6
6202,22,Wtmix,27C,s,28,22_28,72,1.438246,2
6203,22,Wtmix,27C,s,33,22_33,72,1.943851,3
6204,22,Wtmix,27C,s,34,22_34,72,2.327884,4
6205,22,Wtmix,27C,s,35,22_35,72,1.084014,2
6206,22,Wtmix,27C,s,36,22_36,72,3.054507,5
6207,22,Wtmix,27C,s,36a,22_36a,72,1.692224,3
6208,22,Wtmix,27C,s,37,22_37,72,3.290794,4
6209,22,Wtmix,27C,s,38,22_38,72,3.705238,5
6210,22,Wtmix,27C,s,39,22_39,72,2.569016,4
6211,22,Wtmix,27C,s,47,22_47,72,2.047193,4
6212,22,Wtmix,27C,s,48,22_48,72,2.768164,5
6213,22,Wtmix,27C,s,49,22_49,72,1.485809,2
6214,22,Wtmix,27C,s,50,22_50,72,2.773546,4
6215,22,Wtmix,27C,s,51,22_51,72,2.734793,4
6216,22,Wtmix,27C,s,52,22_52,72,,
6217,22,Wtmix,27C,s,53,22_53,72,4.778487,7
6218,22,Wtmix,27C,s,54,22_54,72,2.294787,6
6219,22,Wtmix,27C,s,47a,22_47a,72,2.261412,3
6220,22,Wtmix,27C,s,7,22_7,72,2.216455,4
6222,22,Wtmix,27C,s,9,22_9,72,4.385264,7
6223,22,Wtmix,27C,s,10,22_10,72,1.480508,3
6224,22,Wtmix,27C,s,11,22_11,72,3.415666,6
6225,22,Wtmix,27C,s,12,22_12,72,3.385518,5
6226,22,Wtmix,27C,s,13,22_13,72,,
6227,22,Wtmix,27C,s,14,22_14,72,,
6228,22,Wtmix,27C,s,15,22_15,72,0.597318,1
6229,22,Wtmix,27C,s,16,22_16,72,,
6230,22,Wtmix,27C,s,17,22_17,72,,
6233,22,Wtmix,27C,s,32,22_32,72,,
6234,22,Wtmix,27C,s,40,22_40,72,,
6237,22,Wtmix,27C,s,43,22_43,72,,
6238,22,Wtmix,27C,s,44,22_44,72,,
6239,22,Wtmix,27C,s,45,22_45,72,,
6240,22,Wtmix,27C,s,46,22_46,72,,
6241,22,Wtmix,27C,s,55,22_55,72,0.955601,3
6242,22,Wtmix,27C,s,56,22_56,72,,
6243,22,Wtmix,27C,s,57,22_57,72,,
6244,22,Wtmix,27C,s,58,22_58,72,,
6245,22,Wtmix,27C,s,29,22_29,72,,
6246,22,Wtmix,27C,s,59,22_59,72,,
6247,22,Wtmix,27C,s,60,22_60,72,2.996279,5
6248,22,Wtmix,27C,s,61,22_61,72,2.954555,4
6249,22,Wtmix,27C,s,62,22_62,72,,
6250,22,Wtmix,27C,s,63,22_63,72,,
6251,22,Wtmix,27C,s,64,22_64,72,0.644694,1
6252,22,Wtmix,27C,s,70,22_70,72,1.359375,3
6254,22,Wtmix,27C,s,72,22_72,72,3.864395,6
6255,22,Wtmix,27C,s,73,22_73,72,,
6256,22,Wtmix,27C,s,74,22_74,72,,
6257,22,Wtmix,27C,s,65,22_65,72,1.95104,3
6258,22,Wtmix,27C,s,66,22_66,72,,
6259,22,Wtmix,27C,s,67,22_67,72,,
6260,22,Wtmix,27C,s,68,22_68,72,,
6261,22,Wtmix,27C,s,69,22_69,72,,
6262,22,Wtmix,27C,s,75,22_75,72,,
6263,22,Wtmix,27C,s,76,22_76,72,,
6264,22,Wtmix,27C,s,77,22_77,72,,
6265,19,31mix,31C,s,1,19_1,72,3.018983,5
6266,19,31mix,31C,s,2,19_2,72,1.788838,5
6267,19,31mix,31C,s,3,19_3,72,3.528696,6
6268,19,31mix,31C,s,4,19_4,72,0.825121,1
6269,19,31mix,31C,s,5,19_5,72,1.144296,3
6270,19,31mix,31C,s,6,19_6,72,1.659391,5
6271,19,31mix,31C,s,16,19_16,72,1.099084,3
6272,19,31mix,31C,s,17,19_17,72,,
6274,19,31mix,31C,s,19,19_19,72,2.699808,5
6276,19,31mix,31C,s,20a,19_20a,72,0.870333,1
6277,19,31mix,31C,s,21,19_21,72,2.629298,4
6278,19,31mix,31C,s,22,19_22,72,0.948377,1
6280,19,31mix,31C,s,36,19_36,72,3.332777,6
6281,19,31mix,31C,s,37,19_37,72,3.36534,7
6282,19,31mix,31C,s,38,19_38,72,2.492855,7
6283,19,31mix,31C,s,39,19_39,72,1.628712,3
6284,19,31mix,31C,s,40,19_40,72,3.220285,4
6285,19,31mix,31C,s,41,19_41,72,1.605298,5
6286,19,31mix,31C,s,42,19_42,72,2.228041,5
6287,19,31mix,31C,s,43,19_43,72,1.122498,2
6288,19,31mix,31C,s,44,19_44,72,1.13407,3
6289,19,31mix,31C,s,50,19_50,72,2.994494,4
6290,19,31mix,31C,s,51,19_51,72,0.963986,1
6291,19,31mix,31C,s,52,19_52,72,,
6292,19,31mix,31C,s,53,19_53,72,3.928608,7
6293,19,31mix,31C,s,54,19_54,72,1.557933,3
6296,19,31mix,31C,s,57,19_57,72,0.994666,2
6297,19,31mix,31C,s,7,19_7,72,,
6298,19,31mix,31C,s,8,19_8,72,0.994397,2
6299,19,31mix,31C,s,9,19_9,72,0.91716,3
6300,19,31mix,31C,s,10,19_10,72,,
6301,19,31mix,31C,s,11,19_11,72,,
6302,19,31mix,31C,s,12,19_12,72,,
6303,19,31mix,31C,s,13,19_13,72,,
6304,19,31mix,31C,s,14,19_14,72,,
6306,19,31mix,31C,s,23,19_23,72,1.147526,5
6307,19,31mix,31C,s,24,19_24,72,,
6308,19,31mix,31C,s,25,19_25,72,,
6309,19,31mix,31C,s,26,19_26,72,,
6310,19,31mix,31C,s,27,19_27,72,,
6312,19,31mix,31C,s,29,19_29,72,,
6313,19,31mix,31C,s,30,19_30,72,,
6316,19,31mix,31C,s,34,19_34,72,,
6318,19,31mix,31C,s,46,19_46,72,2.486665,4
6319,19,31mix,31C,s,47,19_47,72,0.884596,2
6320,19,31mix,31C,s,48,19_48,72,,
6321,19,31mix,31C,s,49,19_49,72,,
6322,19,31mix,31C,s,58,19_58,72,1.811982,3
6323,19,31mix,31C,s,59,19_59,72,,
6325,19,31mix,31C,s,61,19_61,72,1.375201,5
6326,19,31mix,31C,s,62,19_62,72,2.955202,6
6327,19,31mix,31C,s,63,19_63,72,,
6328,19,31mix,31C,s,64,19_64,72,1.08213,3
6329,19,31mix,31C,s,65,19_65,72,1.429832,4
6331,19,31mix,31C,s,67,19_67,72,,
6332,19,31mix,31C,s,68,19_68,72,1.444365,2
6333,19,31mix,31C,s,69,19_69,72,2.421807,6
6334,19,31mix,31C,s,70,19_70,72,,
6335,19,31mix,31C,s,71,19_71,72,,
6336,19,31mix,31C,s,72,19_72,72,1.030728,4
6337,19,31mix,31C,s,73,19_73,72,1.398614,3
6338,19,31mix,31C,s,74,19_74,72,,
6339,19,31mix,31C,s,75,19_75,72,2.76036,5
6340,19,31mix,31C,s,76,19_76,72,1.274012,5
6341,19,31mix,31C,s,77,19_77,72,1.334295,4
6342,19,31mix,31C,s,84,19_84,72,1.193276,2
6343,19,31mix,31C,s,85,19_85,72,2.467019,5
6344,19,31mix,31C,s,87,19_87,72,2.196016,3
6345,19,31mix,31C,s,88,19_88,72,1.161251,3
6346,19,31mix,31C,s,89,19_89,72,0.744654,2
6347,19,31mix,31C,s,90,19_90,72,0.874639,3
6348,19,31mix,31C,s,91,19_91,72,,
6349,19,31mix,31C,s,99,19_99,72,,
6350,19,31mix,31C,s,100,19_100,72,1.918015,4
6351,19,31mix,31C,s,102,19_102,72,,
6355,19,31mix,31C,s,106,19_106,72,,
6356,19,31mix,31C,s,107,19_107,72,1.427679,3
6357,19,31mix,31C,s,108,19_108,72,2.080025,5
6358,19,31mix,31C,s,109,19_109,72,,
6359,19,31mix,31C,s,86,19_86,72,,
6360,19,31mix,31C,s,78,19_78,72,1.982066,4
6361,19,31mix,31C,s,79,19_79,72,1.494421,4
6362,19,31mix,31C,s,80,19_80,72,1.324337,3
6363,19,31mix,31C,s,81,19_81,72,,
6364,19,31mix,31C,s,82,19_82,72,,
6365,19,31mix,31C,s,83,19_83,72,,
6366,19,31mix,31C,s,92,19_92,72,1.654278,4
6368,19,31mix,31C,s,94,19_94,72,1.059524,3
6369,19,31mix,31C,s,95,19_95,72,,
6370,19,31mix,31C,s,96,19_96,72,,
6372,19,31mix,31C,s,110,19_110,72,,
6373,19,31mix,31C,s,111,19_111,72,1.614717,4
6374,19,31mix,31C,s,112,19_112,72,0.79794,2
6376,19,31mix,31C,s,114,19_114,72,,
6377,19,31mix,31C,s,115,19_115,72,2.759552,4
6378,19,31mix,31C,s,116,19_116,72,,
6379,19,31mix,31C,s,117,19_117,72,,
6380,19,31mix,31C,s,118,19_118,72,,
6382,19,31mix,31C,s,120,19_120,72,,
6383,31,31mix,31C,s,1,31_1,72,,
6384,31,31mix,31C,s,2,31_2,72,,
6385,31,31mix,31C,s,3,31_3,72,,
6386,31,31mix,31C,s,4,31_4,72,1.981189,6
