TankNumb,Culture,Temperature,SingleOrClump,RecruitID,Day,PropGrowth
20,SS,27C,c,62,72,
20,SS,27C,s,73,72,51.0598328
20,SS,27C,s,75,72,38.80322749
20,SS,27C,s,76,72,
20,SS,27C,s,77,72,42.40405874
20,SS,27C,s,78,72,62.98899879
20,SS,27C,s,79,72,36.73353305
20,SS,27C,s,80,72,
20,SS,27C,s,81,72,43.37917942
20,SS,27C,s,82,72,-3.222013596
20,SS,27C,c,83,72,17.65089364
20,SS,27C,s,84,72,
20,SS,27C,s,85,72,
20,SS,27C,s,86,72,
20,SS,27C,s,87,72,
20,SS,27C,s,97,72,
20,SS,27C,s,98,72,
20,SS,27C,c,99,72,
20,SS,27C,s,101,72,
20,SS,27C,s,102,72,50.53958885
20,SS,27C,s,103,72,
20,SS,27C,s,104,72,
20,SS,27C,s,105,72,
20,SS,27C,s,106,72,
20,SS,27C,s,107,72,
20,SS,27C,s,117,72,
20,SS,27C,s,119,72,
20,SS,27C,s,120,72,
20,SS,27C,s,121,72,
20,SS,27C,s,122,72,
20,SS,27C,s,123,72,
20,SS,27C,s,124,72,45.30340944
20,SS,27C,s,125,72,
20,SS,27C,s,118,72,
20,SS,27C,s,88,72,33.75013126
20,SS,27C,s,89,72,
20,SS,27C,s,90,72,
20,SS,27C,s,91,72,
20,SS,27C,c,92,72,
20,SS,27C,s,93,72,
20,SS,27C,s,94,72,5.305844764
20,SS,27C,s,96,72,32.7189054
20,SS,27C,s,108,72,
20,SS,27C,s,109,72,
20,SS,27C,s,110,72,
20,SS,27C,s,111,72,
20,SS,27C,s,112,72,
20,SS,27C,s,113,72,
20,SS,27C,s,114,72,28.16699871
20,SS,27C,c,115,72,3.600825839
20,SS,27C,s,116,72,
35,SS,27C,s,1,72,21.6713603
35,SS,27C,c,2,72,76.4920127
35,SS,27C,s,3,72,
35,SS,27C,s,4,72,91.43506216
35,SS,27C,s,5,72,5.502193017
35,SS,27C,s,6,72,89.54382598
35,SS,27C,s,7,72,33.65574474
35,SS,27C,s,8,72,60.42276179
35,SS,27C,s,9,72,69.56579843
35,SS,27C,s,10,72,101.1255416
35,SS,27C,c,11,72,94.56871302
35,SS,27C,c,12,72,66.77739078
35,SS,27C,s,13,72,90.573973
35,SS,27C,s,14,72,32.04762786
35,SS,27C,s,15,72,
35,SS,27C,c,16,72,38.17435215
35,SS,27C,s,23,72,81.63187426
35,SS,27C,s,24,72,20.62824633
35,SS,27C,s,25,72,28.57178601
35,SS,27C,s,26,72,38.89985827
35,SS,27C,s,27,72,
35,SS,27C,s,28,72,35.79593946
35,SS,27C,s,29,72,77.69434043
35,SS,27C,s,30,72,68.85644365
35,SS,27C,s,31,72,96.21558283
35,SS,27C,s,32,72,47.78939324
35,SS,27C,s,33,72,81.83793267
35,SS,27C,c,34,72,31.62561864
35,SS,27C,s,42,72,62.76118672
35,SS,27C,s,43,72,53.46912851
35,SS,27C,s,44,72,66.20904457
35,SS,27C,s,45,72,
35,SS,27C,s,46,72,67.79124133
35,SS,27C,s,47,72,
35,SS,27C,s,48,72,10.01774546
35,SS,27C,s,49,72,77.73999529
35,SS,27C,0,0,72,
35,SS,27C,c,50,72,48.85544231
35,SS,27C,s,51,72,18.87796841
35,SS,27C,c,52,72,22.41810702
35,SS,27C,s,53,72,46.82175348
35,SS,27C,s,71,72,81.69948657
35,SS,27C,s,72,72,65.07906355
35,SS,27C,s,73,72,31.67753574
35,SS,27C,s,74,72,40.57530845
35,SS,27C,c,75,72,33.77517103
35,SS,27C,s,76,72,60.04496943
35,SS,27C,s,77,72,89.62770171
35,SS,27C,s,78,72,47.77778521
35,SS,27C,s,79,72,40.85765892
35,SS,27C,s,80,72,101.3372473
35,SS,27C,s,81,72,97.40218449
35,SS,27C,s,82,72,76.52660335
35,SS,27C,s,83,72,
35,SS,27C,s,84,72,38.85897216
35,SS,27C,s,85,72,90.98052665
35,SS,27C,s,86,72,81.02509576
35,SS,27C,s,87,72,
35,SS,27C,s,88,72,122.6855725
35,SS,27C,s,17,72,137.4997155
35,SS,27C,s,18,72,
35,SS,27C,s,19,72,
35,SS,27C,s,20,72,
35,SS,27C,s,21,72,
35,SS,27C,c,22,72,
35,SS,27C,s,35,72,63.72685941
35,SS,27C,s,36,72,24.74608171
35,SS,27C,s,37,72,74.54524735
35,SS,27C,s,38,72,
35,SS,27C,s,39,72,
35,SS,27C,s,40,72,
35,SS,27C,s,41,72,
35,SS,27C,c,54,72,61.77231352
35,SS,27C,c,55,72,78.92322271
35,SS,27C,s,56,72,72.51266928
35,SS,27C,c,57,72,45.62764194
35,SS,27C,s,58,72,51.1342892
35,SS,27C,c,59,72,81.43984672
35,SS,27C,s,60,72,79.85326064
35,SS,27C,c,61,72,
35,SS,27C,s,62,72,
35,SS,27C,s,63,72,
35,SS,27C,s,64,72,
35,SS,27C,s,65,72,
35,SS,27C,s,66,72,
35,SS,27C,s,67,72,
35,SS,27C,s,68,72,80.62407774
35,SS,27C,s,69,72,
35,SS,27C,s,70,72,
35,SS,27C,s,89,72,97.80018253
35,SS,27C,s,90,72,73.39626197
35,SS,27C,s,91,72,29.7836812
35,SS,27C,c,92,72,34.6237906
35,SS,27C,s,94,72,
35,SS,27C,c,95,72,43.94978895
35,SS,27C,s,96,72,30.40244609
35,SS,27C,s,97,72,32.42190049
35,SS,27C,c,98,72,34.11412669
35,SS,27C,c,99,72,35.30508979
35,SS,27C,s,100,72,37.65284463
35,SS,27C,c,101,72,20.56935363
35,SS,27C,s,102,72,
35,SS,27C,s,103,72,
35,SS,27C,s,112,72,
35,SS,27C,c,113,72,
35,SS,27C,s,114,72,
35,SS,27C,s,115,72,
35,SS,27C,s,116,72,
35,SS,27C,c,117,72,
35,SS,27C,s,124,72,77.25791902
35,SS,27C,s,125,72,
35,SS,27C,s,126,72,43.97917119
35,SS,27C,s,104,72,
35,SS,27C,s,105,72,
35,SS,27C,s,106,72,
35,SS,27C,s,107,72,
35,SS,27C,s,108,72,59.13127375
35,SS,27C,s,109,72,48.49159823
35,SS,27C,s,110,72,
35,SS,27C,s,111,72,
35,SS,27C,s,118,72,
35,SS,27C,s,119,72,
35,SS,27C,c,120,72,
35,SS,27C,s,121,72,
35,SS,27C,s,122,72,
35,SS,27C,s,123,72,
3,WT,27C,s,26,72,
3,WT,27C,c,27,72,
3,WT,27C,s,28,72,47.65016085
3,WT,27C,c,29,72,
3,WT,27C,s,30,72,-15.33297523
3,WT,27C,s,31,72,28.61305397
3,WT,27C,s,41,72,
3,WT,27C,c,39,72,13.52036279
3,WT,27C,s,40,72,
3,WT,27C,s,42,72,
3,WT,27C,s,43,72,
3,WT,27C,s,44,72,19.3619928
3,WT,27C,s,45,72,
3,WT,27C,s,46,72,
3,WT,27C,s,47,72,
3,WT,27C,s,55,72,31.75893682
3,WT,27C,s,53,72,-10.57782956
3,WT,27C,s,54,72,
3,WT,27C,s,56,72,
3,WT,27C,s,57,72,
3,WT,27C,s,58,72,
3,WT,27C,s,58a,72,61.01983143
3,WT,27C,s,59,72,
3,WT,27C,s,60,72,
3,WT,27C,s,61,72,87.57374209
3,WT,27C,s,62,72,69.2971941
3,WT,27C,c,63,72,
3,WT,27C,s,64,72,
3,WT,27C,s,65,72,35.26991379
3,WT,27C,s,66,72,60.18730843
3,WT,27C,s,1,72,
3,WT,27C,s,2,72,
3,WT,27C,c,3,72,
3,WT,27C,c,4,72,21.41375929
3,WT,27C,s,5,72,
3,WT,27C,s,86,72,
3,WT,27C,s,6,72,
3,WT,27C,s,7,72,10.76181146
3,WT,27C,s,8,72,75.80708143
3,WT,27C,c,9,72,
3,WT,27C,s,10,72,
3,WT,27C,s,11,72,29.97111745
3,WT,27C,s,12,72,63.75604175
3,WT,27C,s,13,72,45.55564787
3,WT,27C,c,24,72,
3,WT,27C,s,25,72,
3,WT,27C,s,18,72,29.26064442
3,WT,27C,s,17,72,19.84414445
3,WT,27C,c,16,72,38.38910746
3,WT,27C,c,14,72,16.14801373
3,WT,27C,s,15,72,
3,WT,27C,c,19,72,
3,WT,27C,s,20,72,35.94652697
3,WT,27C,s,21,72,
3,WT,27C,s,22,72,27.28731218
3,WT,27C,s,23,72,
3,WT,27C,s,32,72,24.06717266
3,WT,27C,s,33,72,-13.6229441
3,WT,27C,s,34,72,45.6347395
3,WT,27C,c,37,72,
3,WT,27C,s,35,72,35.83380595
3,WT,27C,s,36,72,
3,WT,27C,s,38,72,
3,WT,27C,s,48,72,
3,WT,27C,s,49,72,39.70729869
3,WT,27C,s,50,72,
3,WT,27C,s,51,72,
3,WT,27C,s,52,72,25.54419007
3,WT,27C,s,67,72,
3,WT,27C,s,70,72,
3,WT,27C,s,69,72,30.56563127
3,WT,27C,s,68,72,
3,WT,27C,s,71,72,
3,WT,27C,s,72,72,33.53903236
3,WT,27C,c,73,72,
3,WT,27C,s,74,72,-0.198418801
3,WT,27C,c,75,72,
3,WT,27C,s,76,72,
3,WT,27C,s,77,72,1.238092876
3,WT,27C,s,78,72,
3,WT,27C,s,82,72,
3,WT,27C,s,83,72,
3,WT,27C,s,83a,72,
3,WT,27C,s,84,72,
3,WT,27C,c,85,72,
3,WT,27C,s,79,72,
3,WT,27C,s,80,72,
3,WT,27C,s,81,72,24.40724606
16,WT,27C,s,1,72,25.27603252
16,WT,27C,s,2,72,
16,WT,27C,s,3,72,56.89602552
16,WT,27C,c,4,72,67.49503643
16,WT,27C,s,5,72,64.81624945
16,WT,27C,s,6,72,41.08555613
16,WT,27C,c,22,72,15.05449582
16,WT,27C,s,23,72,40.50103983
16,WT,27C,s,24,72,47.88913791
16,WT,27C,s,25,72,
16,WT,27C,s,26,72,72.45924288
16,WT,27C,c,27,72,32.14851254
16,WT,27C,s,28,72,18.13288121
16,WT,27C,c,29,72,41.48245553
16,WT,27C,c,30,72,31.23078405
16,WT,27C,s,31,72,61.71649193
16,WT,27C,s,32,72,33.59586058
16,WT,27C,c,33,72,30.31869935
16,WT,27C,c,34,72,56.66479578
16,WT,27C,s,41,72,-27.76864049
16,WT,27C,s,42,72,29.05930025
16,WT,27C,c,43,72,30.01148229
16,WT,27C,c,35,72,58.11280725
16,WT,27C,s,44,72,46.44646745
16,WT,27C,s,45,72,77.39959891
16,WT,27C,s,46,72,86.97617864
16,WT,27C,s,47,72,72.61022572
16,WT,27C,s,48,72,74.85074495
16,WT,27C,s,49,72,24.62608524
16,WT,27C,s,50,72,26.99762
16,WT,27C,s,51,72,61.80440491
16,WT,27C,s,52,72,47.91944684
16,WT,27C,s,53,72,9.413898894
16,WT,27C,s,55,72,44.0401255
16,WT,27C,s,54,72,34.75657945
16,WT,27C,s,56,72,91.37633889
16,WT,27C,s,57,72,78.44701181
16,WT,27C,s,58,72,20.25427437
16,WT,27C,s,61,72,-35.59046368
16,WT,27C,s,62,72,85.09450955
16,WT,27C,s,63,72,
16,WT,27C,s,64,72,95.54460158
16,WT,27C,c,65,72,86.02089321
16,WT,27C,s,66,72,52.56006646
16,WT,27C,s,7,72,
16,WT,27C,s,8,72,
16,WT,27C,c,9,72,14.28411297
16,WT,27C,s,10,72,
16,WT,27C,c,11,72,-75.09315767
16,WT,27C,c,12,72,
16,WT,27C,c,13,72,
16,WT,27C,s,14,72,25.27002102
16,WT,27C,c,15,72,
16,WT,27C,s,16,72,32.26668823
16,WT,27C,s,17,72,51.82156123
16,WT,27C,s,18,72,16.99358258
16,WT,27C,c,19,72,-60.9456569
16,WT,27C,s,20,72,
16,WT,27C,s,21,72,
16,WT,27C,s,36,72,76.29485002
16,WT,27C,s,37,72,
16,WT,27C,s,38a,72,50.22788972
16,WT,27C,s,38,72,
16,WT,27C,s,38b,72,
16,WT,27C,s,39,72,
16,WT,27C,c,40a,72,
16,WT,27C,c,40,72,
16,WT,27C,s,59,72,
16,WT,27C,s,60,72,
16,WT,27C,s,69,72,
16,WT,27C,s,70,72,
16,WT,27C,c,71,72,
16,WT,27C,s,72,72,
16,WT,27C,s,67,72,
16,WT,27C,s,68,72,96.80137949
16,WT,27C,s,73,72,127.6641852
16,WT,27C,s,74,72,62.36173778
16,WT,27C,s,75,72,132.9562832
16,WT,27C,s,76,72,44.78755347
16,WT,27C,s,77,72,133.2669456
16,WT,27C,s,78,72,
16,WT,27C,s,79,72,60.49551286
16,WT,27C,s,80,72,
16,WT,27C,s,81,72,49.03559855
16,WT,27C,s,88,72,32.80064385
16,WT,27C,s,82,72,
16,WT,27C,s,83,72,
16,WT,27C,s,84,72,
16,WT,27C,s,85,72,
16,WT,27C,s,86,72,
16,WT,27C,s,87,72,
22,WT,27C,s,1,72,84.25165944
22,WT,27C,s,2,72,10.76931764
22,WT,27C,c,3,72,48.13924186
22,WT,27C,s,4,72,71.95723024
22,WT,27C,c,5,72,30.60158015
22,WT,27C,s,6,72,77.70477975
22,WT,27C,s,18,72,
22,WT,27C,s,19,72,45.27487926
22,WT,27C,s,20,72,47.88449055
22,WT,27C,c,21,72,32.78102636
22,WT,27C,c,22,72,47.90395447
22,WT,27C,s,23,72,71.6832435
22,WT,27C,s,24,72,122.879786
22,WT,27C,s,25,72,36.52675924
22,WT,27C,c,26,72,28.86131869
22,WT,27C,s,27,72,55.24394182
22,WT,27C,s,28,72,35.81350462
22,WT,27C,s,33,72,64.29427495
22,WT,27C,s,34,72,45.28880085
22,WT,27C,s,35,72,42.91567952
22,WT,27C,s,36,72,49.60423172
22,WT,27C,s,36a,72,35.42082132
22,WT,27C,s,37,72,78.02895383
22,WT,27C,s,38,72,105.0009267
22,WT,27C,s,39,72,119.1931456
22,WT,27C,s,47,72,58.5534504
22,WT,27C,s,48,72,63.39901766
22,WT,27C,s,49,72,66.979916
22,WT,27C,s,50,72,81.12433014
22,WT,27C,s,51,72,70.17875411
22,WT,27C,s,52,72,
22,WT,27C,s,53,72,79.11371362
22,WT,27C,s,54,72,21.24582535
22,WT,27C,s,47a,72,150.2381311
22,WT,27C,s,7,72,47.24467826
22,WT,27C,c,8,72,61.57662084
22,WT,27C,s,9,72,68.00902328
22,WT,27C,s,10,72,11.88819856
22,WT,27C,s,11,72,45.10901659
22,WT,27C,s,12,72,83.65318998
22,WT,27C,s,13,72,
22,WT,27C,s,14,72,
22,WT,27C,s,15,72,19.37502373
22,WT,27C,s,16,72,
22,WT,27C,s,17,72,
22,WT,27C,c,30,72,
22,WT,27C,c,31,72,
22,WT,27C,s,32,72,
22,WT,27C,s,40,72,
22,WT,27C,c,41,72,
22,WT,27C,c,42,72,112.4670514
22,WT,27C,s,43,72,
22,WT,27C,s,44,72,
22,WT,27C,s,45,72,
22,WT,27C,s,46,72,
22,WT,27C,s,55,72,17.19140712
22,WT,27C,s,56,72,
22,WT,27C,s,57,72,
22,WT,27C,s,58,72,
22,WT,27C,s,29,72,
22,WT,27C,s,59,72,
22,WT,27C,s,60,72,115.2236437
22,WT,27C,s,61,72,92.82624033
22,WT,27C,s,62,72,
22,WT,27C,s,63,72,
22,WT,27C,s,64,72,31.25786394
22,WT,27C,s,70,72,26.56792933
22,WT,27C,c,71,72,0.773557928
22,WT,27C,s,72,72,82.797029
22,WT,27C,s,73,72,
22,WT,27C,s,74,72,
22,WT,27C,s,65,72,45.24599
22,WT,27C,s,66,72,
22,WT,27C,s,67,72,
22,WT,27C,s,68,72,
22,WT,27C,s,69,72,
22,WT,27C,s,75,72,
22,WT,27C,s,76,72,
22,WT,27C,s,77,72,
19,SS,31C,s,1,72,23.04931701
19,SS,31C,s,2,72,32.62627513
19,SS,31C,s,3,72,48.24410753
19,SS,31C,s,4,72,27.04469624
19,SS,31C,s,5,72,28.36820478
19,SS,31C,s,6,72,41.62529434
19,SS,31C,s,16,72,12.88019694
19,SS,31C,s,17,72,
19,SS,31C,c,18,72,4.520178696
19,SS,31C,s,19,72,57.0753515
19,SS,31C,c,20,72,22.51405414
19,SS,31C,s,20a,72,7.24026058
19,SS,31C,s,21,72,13.2381936
19,SS,31C,s,22,72,16.16629675
19,SS,31C,c,35,72,17.46371896
19,SS,31C,s,36,72,34.63344974
19,SS,31C,s,37,72,30.9594133
19,SS,31C,s,38,72,7.436244538
19,SS,31C,s,39,72,-5.944992634
19,SS,31C,s,40,72,43.69844382
19,SS,31C,s,41,72,9.112869734
19,SS,31C,s,42,72,25.95615811
19,SS,31C,s,43,72,54.02404838
19,SS,31C,s,44,72,5.263402156
19,SS,31C,s,50,72,24.18031291
19,SS,31C,s,51,72,-15.48401011
19,SS,31C,s,52,72,
19,SS,31C,s,53,72,19.79234734
19,SS,31C,s,54,72,30.16813969
19,SS,31C,c,55,72,46.01597001
19,SS,31C,c,56,72,8.374293475
19,SS,31C,s,57,72,18.68134753
19,SS,31C,s,7,72,
19,SS,31C,s,8,72,-15.05272914
19,SS,31C,s,9,72,22.64694673
19,SS,31C,s,10,72,
19,SS,31C,s,11,72,
19,SS,31C,s,12,72,
19,SS,31C,s,13,72,
19,SS,31C,s,14,72,
19,SS,31C,c,15,72,
19,SS,31C,s,23,72,26.45012138
19,SS,31C,s,24,72,
19,SS,31C,s,25,72,
19,SS,31C,s,26,72,
19,SS,31C,s,27,72,
19,SS,31C,c,28,72,
19,SS,31C,s,29,72,
19,SS,31C,s,30,72,
19,SS,31C,c,31,72,
19,SS,31C,c,33,72,
19,SS,31C,s,34,72,
19,SS,31C,c,45,72,
19,SS,31C,s,46,72,21.90825107
19,SS,31C,s,47,72,8.925772279
19,SS,31C,s,48,72,
19,SS,31C,s,49,72,
19,SS,31C,s,58,72,38.61010625
19,SS,31C,s,59,72,
19,SS,31C,c,60,72,
19,SS,31C,s,61,72,2.816613933
19,SS,31C,s,62,72,15.51717668
19,SS,31C,s,63,72,
19,SS,31C,s,64,72,-17.05095618
19,SS,31C,s,65,72,19.09183059
19,SS,31C,c,66,72,9.786344075
19,SS,31C,s,67,72,
19,SS,31C,s,68,72,11.26402196
19,SS,31C,s,69,72,63.50955108
19,SS,31C,s,70,72,
19,SS,31C,s,71,72,
19,SS,31C,s,72,72,-19.97204882
19,SS,31C,s,73,72,22.56373496
19,SS,31C,s,74,72,
19,SS,31C,s,75,72,28.34657238
19,SS,31C,s,76,72,-1.308769725
19,SS,31C,s,77,72,-10.78584042
19,SS,31C,s,84,72,-15.34660138
19,SS,31C,s,85,72,16.61034719
19,SS,31C,s,87,72,23.73336218
19,SS,31C,s,88,72,12.80820048
19,SS,31C,s,89,72,1.729244422
19,SS,31C,s,90,72,-19.0382214
19,SS,31C,s,91,72,
19,SS,31C,s,99,72,
19,SS,31C,s,100,72,4.54984503
19,SS,31C,s,102,72,
19,SS,31C,c,103,72,
19,SS,31C,c,104,72,
19,SS,31C,c,105,72,
19,SS,31C,s,106,72,
19,SS,31C,s,107,72,8.855328629
19,SS,31C,s,108,72,20.86549111
19,SS,31C,s,109,72,
19,SS,31C,s,86,72,
19,SS,31C,s,78,72,0.578943977
19,SS,31C,s,79,72,19.89610327
19,SS,31C,s,80,72,2.674836181
19,SS,31C,s,81,72,
19,SS,31C,s,82,72,
19,SS,31C,s,83,72,
19,SS,31C,s,92,72,19.30807177
19,SS,31C,c,93,72,-15.78316378
19,SS,31C,s,94,72,9.147586446
19,SS,31C,s,95,72,
19,SS,31C,s,96,72,
19,SS,31C,c,97,72,
19,SS,31C,s,110,72,
19,SS,31C,s,111,72,23.36829254
19,SS,31C,s,112,72,-1.93875996
19,SS,31C,c,113,72,2.662789849
19,SS,31C,s,114,72,
19,SS,31C,s,115,72,17.35827857
19,SS,31C,s,116,72,
19,SS,31C,s,117,72,
19,SS,31C,s,118,72,
19,SS,31C,c,119,72,
19,SS,31C,s,120,72,
31,SS,31C,s,1,72,
31,SS,31C,s,2,72,
31,SS,31C,s,3,72,
31,SS,31C,s,4,72,32.31947061
31,SS,31C,s,5,72,
31,SS,31C,s,6,72,
31,SS,31C,c,7,72,
31,SS,31C,s,8,72,34.97831898
31,SS,31C,s,16,72,
31,SS,31C,s,17,72,
31,SS,31C,s,18,72,77.99551063
31,SS,31C,s,19,72,9.224425427
31,SS,31C,c,21,72,7.122543294
31,SS,31C,s,22,72,33.1280161
31,SS,31C,s,23,72,-5.123080704
31,SS,31C,c,24,72,10.43746726
31,SS,31C,c,29,72,-40.92368298
31,SS,31C,s,30,72,42.14318957
31,SS,31C,c,31,72,18.15648223
31,SS,31C,s,32,72,-9.863145867
31,SS,31C,s,33,72,
31,SS,31C,c,34a,72,17.98926891
31,SS,31C,s,34b,72,7.17231836
31,SS,31C,s,35,72,3.710339729
31,SS,31C,s,36,72,45.04319475
31,SS,31C,s,37,72,30.54344533
31,SS,31C,s,38,72,31.78598383
31,SS,31C,s,39,72,27.40468768
31,SS,31C,s,40,72,14.92054901
31,SS,31C,c,41,72,33.16297804
31,SS,31C,s,20,72,
31,SS,31C,c,42,72,-47.85069919
31,SS,31C,s,43,72,41.08880599
31,SS,31C,c,44,72,4.20390044
31,SS,31C,c,45a,72,26.75900496
31,SS,31C,s,45b,72,36.05231098
31,SS,31C,s,56,72,
31,SS,31C,s,57,72,3.402763299
31,SS,31C,s,58,72,
31,SS,31C,s,59,72,
31,SS,31C,s,60,72,8.508324411
31,SS,31C,s,61,72,9.922917814
31,SS,31C,c,62,72,19.28306611
31,SS,31C,s,63,72,18.23689306
31,SS,31C,s,64,72,37.96136639
31,SS,31C,s,65,72,
31,SS,31C,s,66,72,62.0539103
31,SS,31C,s,9,72,23.62789821
31,SS,31C,c,10,72,40.66458698
31,SS,31C,s,11,72,
31,SS,31C,s,12,72,
31,SS,31C,s,13,72,
31,SS,31C,s,14,72,
31,SS,31C,s,15,72,
31,SS,31C,s,25,72,
31,SS,31C,s,26,72,
31,SS,31C,s,27,72,
31,SS,31C,c,28,72,
31,SS,31C,s,46,72,25.31688685
31,SS,31C,s,47,72,
31,SS,31C,s,48,72,
31,SS,31C,s,49,72,
31,SS,31C,s,50,72,
31,SS,31C,s,51,72,43.02255677
31,SS,31C,s,52,72,55.35439864
31,SS,31C,s,53,72,
31,SS,31C,c,54,72,
31,SS,31C,s,55,72,
31,SS,31C,s,67,72,
31,SS,31C,s,68,72,1.420871063
31,SS,31C,s,69,72,
31,SS,31C,s,70,72,30.68874025
31,SS,31C,s,71,72,-0.803873294
31,SS,31C,c,72,72,47.10436619
31,SS,31C,c,73,72,24.37321631
31,SS,31C,s,75,72,
31,SS,31C,s,76,72,34.89512008
31,SS,31C,s,77,72,18.9558569
31,SS,31C,s,78,72,11.03316448
31,SS,31C,s,79,72,
31,SS,31C,c,80,72,17.44106841
31,SS,31C,s,81,72,
31,SS,31C,s,82,72,18.13746784
31,SS,31C,s,94,72,53.986902
31,SS,31C,c,95,72,20.08887878
31,SS,31C,s,96,72,7.962090696
31,SS,31C,s,97,72,
31,SS,31C,s,98,72,-5.750882619
31,SS,31C,c,99,72,7.082268946
31,SS,31C,s,100,72,11.53070642
31,SS,31C,s,101,72,21.83400375
31,SS,31C,s,102,72,
31,SS,31C,s,110,72,
31,SS,31C,s,111,72,20.47215667
31,SS,31C,c,112,72,10.29581564
31,SS,31C,s,113,72,
31,SS,31C,s,114,72,
31,SS,31C,s,115,72,
31,SS,31C,s,116,72,
31,SS,31C,s,117,72,
31,SS,31C,c,118,72,
31,SS,31C,s,119,72,
31,SS,31C,c,120,72,-8.481531551
31,SS,31C,s,83,72,-2.577008795
31,SS,31C,s,84,72,6.24182928
31,SS,31C,s,85,72,
31,SS,31C,s,86,72,
31,SS,31C,s,87,72,
31,SS,31C,s,88,72,
31,SS,31C,c,89,72,
31,SS,31C,s,90,72,
31,SS,31C,s,91,72,
31,SS,31C,s,92,72,
31,SS,31C,s,93,72,
31,SS,31C,s,87a,72,
31,SS,31C,s,103,72,11.89840945
31,SS,31C,s,104,72,
31,SS,31C,s,105,72,
31,SS,31C,s,106,72,
31,SS,31C,s,107,72,
31,SS,31C,s,108,72,
31,SS,31C,s,109,72,
31,SS,31C,s,121,72,
31,SS,31C,s,122,72,25.08763132
34,SS,31C,s,1,72,-10.45600572
34,SS,31C,s,2,72,
34,SS,31C,s,3,72,
34,SS,31C,c,4,72,23.67121805
34,SS,31C,s,5,72,15.21310744
34,SS,31C,c,6,72,20.87756062
34,SS,31C,s,7,72,23.91451979
34,SS,31C,s,13,72,
34,SS,31C,s,14,72,18.00112571
34,SS,31C,s,16,72,61.12815751
34,SS,31C,s,17,72,
34,SS,31C,s,18b,72,
34,SS,31C,s,18a,72,11.59264613
34,SS,31C,s,20,72,37.75658556
34,SS,31C,c,21,72,-48.60291296
34,SS,31C,s,22,72,32.27176906
34,SS,31C,s,23,72,
34,SS,31C,s,24,72,
34,SS,31C,s,25,72,-59.15449781
34,SS,31C,c,26,72,-28.09831893
34,SS,31C,s,33,72,
34,SS,31C,c,34,72,13.20477979
34,SS,31C,c,35,72,
34,SS,31C,s,36,72,28.7757351
34,SS,31C,s,37,72,11.17354974
34,SS,31C,s,38,72,
34,SS,31C,s,39,72,
34,SS,31C,s,40,72,-15.92719542
34,SS,31C,s,41,72,
34,SS,31C,s,42,72,16.82754643
34,SS,31C,s,43,72,23.30795161
34,SS,31C,s,44,72,16.08693426
34,SS,31C,s,45,72,
34,SS,31C,s,46,72,-7.685204339
34,SS,31C,s,47,72,27.58025632
34,SS,31C,s,48,72,-7.291682216
34,SS,31C,s,59,72,
34,SS,31C,s,60,72,11.24547066
34,SS,31C,s,61,72,20.31027273
34,SS,31C,s,62,72,6.961804356
34,SS,31C,s,63,72,2.854258932
34,SS,31C,s,64,72,13.67074745
34,SS,31C,s,65,72,
34,SS,31C,s,66,72,1.190088008
34,SS,31C,s,67,72,3.031912968
34,SS,31C,s,68,72,
34,SS,31C,s,69,72,
34,SS,31C,s,19,72,23.76963674
34,SS,31C,s,8,72,
34,SS,31C,s,9,72,
34,SS,31C,s,10,72,
34,SS,31C,c,11,72,
34,SS,31C,s,12,72,
34,SS,31C,s,27,72,-15.00880614
34,SS,31C,s,28,72,-26.21436095
34,SS,31C,s,29,72,6.598656831
34,SS,31C,s,30,72,
34,SS,31C,s,31,72,4.42463076
34,SS,31C,s,32,72,-15.69283206
34,SS,31C,s,49,72,
34,SS,31C,s,50,72,
34,SS,31C,s,51,72,
34,SS,31C,s,52,72,
34,SS,31C,c,53,72,
34,SS,31C,s,54,72,
34,SS,31C,s,55,72,
34,SS,31C,s,56,72,
34,SS,31C,s,57,72,
34,SS,31C,s,58,72,
34,SS,31C,s,71,72,-30.07605598
34,SS,31C,s,70,72,
34,SS,31C,s,80,72,
34,SS,31C,s,81,72,
34,SS,31C,s,82,72,46.18265914
34,SS,31C,s,83a,72,
34,SS,31C,s,83b,72,
34,SS,31C,s,84,72,
34,SS,31C,s,85,72,
34,SS,31C,c,86,72,-24.39536958
34,SS,31C,c,87,72,13.31451831
34,SS,31C,s,88,72,
34,SS,31C,s,89,72,-21.0511793
34,SS,31C,c,90,72,
34,SS,31C,s,91,72,
34,SS,31C,c,92,72,7.258864642
34,SS,31C,c,93,72,-24.37871458
34,SS,31C,c,94,72,19.88302729
34,SS,31C,s,95,72,
34,SS,31C,s,96,72,56.49863222
34,SS,31C,c,97,72,
34,SS,31C,c,98,72,
34,SS,31C,s,99,72,
34,SS,31C,s,100,72,37.74819848
34,SS,31C,s,101,72,
34,SS,31C,s,102,72,
34,SS,31C,s,111,72,
34,SS,31C,c,112,72,
34,SS,31C,s,113,72,
34,SS,31C,s,114,72,-0.909227606
34,SS,31C,c,115,72,33.84025702
34,SS,31C,c,116,72,
34,SS,31C,s,117,72,
34,SS,31C,s,118,72,
34,SS,31C,s,128,72,
34,SS,31C,s,129,72,
34,SS,31C,s,103,72,
34,SS,31C,c,104,72,
34,SS,31C,s,105,72,
34,SS,31C,s,106,72,
34,SS,31C,c,107,72,
34,SS,31C,s,108,72,
34,SS,31C,s,109,72,
