TankNumb,Culture,Temperature,SingleOrClump,RecruitID,RecruitID2,Day,Area,Polyps,PropGrowthArea,PropGrowthPolyps,Log10PropGrowthPolypsTranslate
24,WT,32.5C,s,62,24_62,28,0.73025,1,16.66863711,0,1.830374783
24,WT,32.5C,s,64,24_64,28,1.538618,3,0.103902289,0,1.830374783
24,WT,32.5C,c,65,24_65,28,4.789774,10,8.778844219,-9.090909091,1.767717914
24,WT,32.5C,s,66,24_66,28,2.461525,6,14.79199845,20,1.942834494
24,WT,32.5C,s,67,24_67,28,1.212948,3,-11.62504681,0,1.830374783
24,WT,32.5C,c,6,24_6,28,,,,,
24,WT,32.5C,s,7,24_7,28,2.6014,6,-1.084443633,0,1.830374783
24,WT,32.5C,s,8,24_8,28,1.940031,4,13.90940824,33.33333333,2.004321374
24,WT,32.5C,s,9,24_9,28,1.082575,3,0.696127119,50,2.070653451
24,WT,32.5C,s,11,24_11,28,1.903611,5,-11.33594753,0,1.830374783
24,WT,32.5C,s,12,24_12,28,,,,,
24,WT,32.5C,s,30,24_30,28,1.802004,4,11.84408894,0,1.830374783
24,WT,32.5C,s,31,24_31,28,2.262534,4,23.33703293,33.33333333,2.004321374
24,WT,32.5C,s,32,24_32,28,1.493225,3,0.217922681,0,1.830374783
24,WT,32.5C,s,33,24_33,28,0.486921,1,-23.76087406,0,1.830374783
24,WT,32.5C,s,34,24_34,28,1.099993,3,8.884324517,0,1.830374783
24,WT,32.5C,s,37,24_37,28,,,,,
24,WT,32.5C,s,38,24_38,28,2.387101,5,6.934165476,25,1.966923541
24,WT,32.5C,s,39,24_39,28,2.736787,4,9.194954697,0,1.830374783
24,WT,32.5C,s,90,24_90,28,2.776111,5,3.099815646,0,1.830374783
24,WT,32.5C,s,51,24_51,28,1.149609,4,4.578645783,33.33333333,2.004321374
24,WT,32.5C,s,52,24_52,28,1.343586,3,18.27810081,0,1.830374783
24,WT,32.5C,s,53,24_53,28,2.319539,4,11.62959138,0,1.830374783
24,WT,32.5C,s,54,24_54,28,1.696703,4,40.64322589,0,1.830374783
24,WT,32.5C,s,55,24_55,28,,,,,
24,WT,32.5C,c,68,24_68,28,2.444635,6,7.779110216,20,1.942834494
24,WT,32.5C,c,69,24_69,28,5.119138,9,10.85246474,50,2.070653451
24,WT,32.5C,s,69a,24_69a,28,1.17257,3,4.817378354,50,2.070653451
24,WT,32.5C,s,70,24_70,28,1.014221,4,-11.27692277,0,1.830374783
24,WT,32.5C,s,71,24_71,28,2.175179,5,19.6848613,0,1.830374783
24,WT,32.5C,s,72,24_72,28,,,,,
24,WT,32.5C,s,73,24_73,28,3.537502,6,10.14360539,0,1.830374783
24,WT,32.5C,s,74,24_74,28,1.951643,5,13.37039457,0,1.830374783
24,WT,32.5C,s,75,24_75,28,1.700397,4,17.53991104,0,1.830374783
24,WT,32.5C,s,76,24_76,28,0.823411,2,-14.2761512,0,1.830374783
24,WT,32.5C,s,77,24_77,28,1.662658,3,22.39691111,0,1.830374783
24,WT,32.5C,s,79,24_79,28,1.280774,2,-8.246847354,0,1.830374783
24,WT,32.5C,s,80,24_80,28,,,,,
24,WT,32.5C,s,81,24_81,28,1.361796,4,2.947989114,0,1.830374783
24,WT,32.5C,s,86,24_86,28,1.764265,4,-9.304598245,0,1.830374783
24,WT,32.5C,s,88,24_88,28,0.9683,1,-14.09565785,0,1.830374783
24,WT,32.5C,s,89,24_89,28,2.431967,4,-9.823511984,0,1.830374783
24,WT,32.5C,s,82,24_82,28,1.885665,4,14.00869184,0,1.830374783
24,WT,32.5C,s,83,24_83,28,,,,,
24,WT,32.5C,s,84,24_84,28,4.308923,5,19.26876891,0,1.830374783
24,WT,32.5C,s,85,24_85,28,,,,,
24,WT,32.5C,s,17,24_17,72,,,,,
24,WT,32.5C,s,19a,24_19a,72,,,,,
24,WT,32.5C,s,29,24_29,72,,,,,
24,WT,32.5C,s,63,24_63,72,,,,,
24,WT,32.5C,s,10,24_10,72,,,,,
24,WT,32.5C,s,17a,24_17a,72,,,,,
24,WT,32.5C,s,24,24_24,72,,,,,
24,WT,32.5C,s,35,24_35,72,,,,,
24,WT,32.5C,s,15,24_15,72,,,,,
24,WT,32.5C,s,36,24_36,72,,,,,
24,WT,32.5C,s,78,24_78,72,,,,,
24,WT,32.5C,c,1,24_1,72,,,,,
24,WT,32.5C,s,2,24_2,72,,,,,
24,WT,32.5C,c,3,24_3,72,,,,,
24,WT,32.5C,s,4,24_4,72,,,,,
24,WT,32.5C,c,5,24_5,72,,,,,
24,WT,32.5C,s,13,24_13,72,,,,,
24,WT,32.5C,c,14,24_14,72,,,,,
24,WT,32.5C,s,16,24_16,72,,,,,
24,WT,32.5C,s,18,24_18,72,,,,,
24,WT,32.5C,c,19,24_19,72,,,,,
24,WT,32.5C,s,20,24_20,72,,,,,
24,WT,32.5C,s,21,24_21,72,,,,,
24,WT,32.5C,c,22,24_22,72,,,,,
24,WT,32.5C,s,23,24_23,72,,,,,
24,WT,32.5C,s,25,24_25,72,,,,,
24,WT,32.5C,s,26,24_26,72,,,,,
24,WT,32.5C,s,27,24_27,72,,,,,
24,WT,32.5C,s,28,24_28,72,,,,,
24,WT,32.5C,s,40,24_40,72,,,,,
24,WT,32.5C,s,41,24_41,72,,,,,
24,WT,32.5C,s,42,24_42,72,,,,,
24,WT,32.5C,c,43,24_43,72,,,,,
24,WT,32.5C,c,44,24_44,72,,,,,
24,WT,32.5C,s,45,24_45,72,,,,,
24,WT,32.5C,s,46,24_46,72,,,,,
24,WT,32.5C,s,47,24_47,72,,,,,
24,WT,32.5C,s,48,24_48,72,,,,,
24,WT,32.5C,s,49,24_49,72,,,,,
24,WT,32.5C,s,50,24_50,72,,,,,
24,WT,32.5C,s,56,24_56,72,,,,,
24,WT,32.5C,s,57,24_57,72,,,,,
24,WT,32.5C,s,58,24_58,72,,,,,
24,WT,32.5C,s,59,24_59,72,,,,,
24,WT,32.5C,s,60,24_60,72,,,,,
24,WT,32.5C,s,61,24_61,72,,,,,
24,WT,32.5C,s,62,24_62,72,,,,,
24,WT,32.5C,s,64,24_64,72,,,,,
24,WT,32.5C,c,65,24_65,72,,,,,
24,WT,32.5C,s,66,24_66,72,,,,,
24,WT,32.5C,s,67,24_67,72,,,,,
24,WT,32.5C,c,6,24_6,72,,,,,
24,WT,32.5C,s,7,24_7,72,,,,,
24,WT,32.5C,s,8,24_8,72,,,,,
24,WT,32.5C,s,9,24_9,72,,,,,
24,WT,32.5C,s,11,24_11,72,,,,,
24,WT,32.5C,s,12,24_12,72,,,,,
24,WT,32.5C,s,30,24_30,72,,,,,
24,WT,32.5C,s,31,24_31,72,,,,,
24,WT,32.5C,s,32,24_32,72,,,,,
24,WT,32.5C,s,33,24_33,72,,,,,
24,WT,32.5C,s,34,24_34,72,,,,,
24,WT,32.5C,s,37,24_37,72,,,,,
24,WT,32.5C,s,38,24_38,72,,,,,
24,WT,32.5C,s,39,24_39,72,,,,,
24,WT,32.5C,s,90,24_90,72,,,,,
24,WT,32.5C,s,51,24_51,72,,,,,
24,WT,32.5C,s,52,24_52,72,,,,,
24,WT,32.5C,s,53,24_53,72,,,,,
24,WT,32.5C,s,54,24_54,72,,,,,
24,WT,32.5C,s,55,24_55,72,,,,,
24,WT,32.5C,c,68,24_68,72,,,,,
24,WT,32.5C,c,69,24_69,72,,,,,
24,WT,32.5C,s,69a,24_69a,72,,,,,
24,WT,32.5C,s,70,24_70,72,,,,,
24,WT,32.5C,s,71,24_71,72,,,,,
24,WT,32.5C,s,72,24_72,72,,,,,
24,WT,32.5C,s,73,24_73,72,,,,,
24,WT,32.5C,s,74,24_74,72,,,,,
24,WT,32.5C,s,75,24_75,72,,,,,
24,WT,32.5C,s,76,24_76,72,,,,,
24,WT,32.5C,s,77,24_77,72,,,,,
24,WT,32.5C,s,79,24_79,72,,,,,
24,WT,32.5C,s,80,24_80,72,,,,,
24,WT,32.5C,s,81,24_81,72,,,,,
24,WT,32.5C,s,86,24_86,72,,,,,
24,WT,32.5C,s,88,24_88,72,,,,,
24,WT,32.5C,s,89,24_89,72,,,,,
24,WT,32.5C,s,82,24_82,72,,,,,
24,WT,32.5C,s,83,24_83,72,,,,,
24,WT,32.5C,s,84,24_84,72,,,,,
24,WT,32.5C,s,85,24_85,72,,,,,
27,SS,32.5C,s,8,27_8,0,0.956552,3,,,
27,SS,32.5C,s,41,27_41,0,0.865654,1,,,
27,SS,32.5C,s,54,27_54,0,0.864591,4,,,
27,SS,32.5C,s,63,27_63,0,1.257418,2,,,
27,SS,32.5C,s,32,27_32,0,0.783527,2,,,
27,SS,32.5C,s,95,27_95,0,1.526922,4,,,
27,SS,32.5C,s,108,27_108,0,1.674431,3,,,
27,SS,32.5C,s,50,27_50,0,2.494902,6,,,
27,SS,32.5C,s,1,27_1,0,2.014633,4,,,
27,SS,32.5C,s,2,27_2,0,1.318814,3,,,
27,SS,32.5C,s,3,27_3,0,0.919077,3,,,
27,SS,32.5C,c,4,27_4,0,1.836824,4,,,
27,SS,32.5C,s,5,27_5,0,1.091835,4,,,
27,SS,32.5C,s,6,27_6,0,1.159876,2,,,
27,SS,32.5C,s,7,27_7,0,1.059941,2,,,
27,SS,32.5C,s,9,27_9,0,0.74366,3,,,
27,SS,32.5C,s,10,27_10,0,3.091053,4,,,
27,SS,32.5C,s,14,27_14,0,0.935024,2,,,
27,SS,32.5C,s,15,27_15,0,0.980738,2,,,
27,SS,32.5C,s,16,27_16,0,2.097557,4,,,
27,SS,32.5C,s,17,27_17,0,0.774491,2,,,
27,SS,32.5C,c,18,27_18,0,1.495293,4,,,
27,SS,32.5C,s,19,27_19,0,1.360807,4,,,
27,SS,32.5C,c,20,27_20,0,3.872454,8,,,
27,SS,32.5C,c,29,27_29,0,3.571588,9,,,
27,SS,32.5C,s,30,27_30,0,0.926253,3,,,
27,SS,32.5C,s,31,27_31,0,1.501672,4,,,
27,SS,32.5C,c,33,27_33,0,1.39403,3,,,
27,SS,32.5C,s,33a,27_33a,0,1.014493,2,,,
27,SS,32.5C,s,34,27_34,0,0.999874,3,,,
27,SS,32.5C,s,35,27_35,0,1.055689,3,,,
27,SS,32.5C,c,36,27_36,0,3.533315,8,,,
27,SS,32.5C,s,37,27_37,0,0.848644,1,,,
27,SS,32.5C,s,38,27_38,0,0.862199,2,,,
27,SS,32.5C,s,39,27_39,0,0.768378,3,,,
27,SS,32.5C,s,40,27_40,0,1.50433,3,,,
27,SS,32.5C,s,42,27_42,0,1.225258,3,,,
27,SS,32.5C,s,43,27_43,0,1.958287,5,,,
27,SS,32.5C,s,51,27_51,0,2.607594,4,,,
27,SS,32.5C,s,52,27_52,0,0.607579,1,,,
27,SS,32.5C,s,53,27_53,0,1.300741,3,,,
27,SS,32.5C,s,55,27_55,0,0.87602,2,,,
27,SS,32.5C,s,56,27_56,0,0.958147,3,,,
27,SS,32.5C,s,57,27_57,0,1.335292,4,,,
27,SS,32.5C,s,58,27_58,0,1.338482,3,,,
27,SS,32.5C,s,59,27_59,0,0.982333,2,,,
27,SS,32.5C,s,60,27_60,0,0.523326,1,,,
27,SS,32.5C,s,61,27_61,0,1.296488,3,,,
27,SS,32.5C,s,62,27_62,0,0.752431,1,,,
27,SS,32.5C,s,11,27_11,0,1.296488,3,,,
27,SS,32.5C,s,12,27_12,0,1.317219,3,,,
27,SS,32.5C,c,13,27_13,0,1.728651,3,,,
27,SS,32.5C,s,21,27_21,0,1.322003,3,,,
27,SS,32.5C,c,22,27_22,0,2.807728,5,,,
27,SS,32.5C,c,23,27_23,0,1.713235,4,,,
27,SS,32.5C,s,24,27_24,0,0.991901,2,,,
27,SS,32.5C,s,25,27_25,0,1.096619,2,,,
27,SS,32.5C,s,26,27_26,0,1.251039,3,,,
27,SS,32.5C,s,27,27_27,0,0.996685,3,,,
27,SS,32.5C,s,28,27_28,0,1.107516,4,,,
27,SS,32.5C,s,44,27_44,0,1.221537,3,,,
27,SS,32.5C,c,45,27_45,0,2.346861,6,,,
27,SS,32.5C,s,46,27_46,0,1.973171,4,,,
27,SS,32.5C,c,47,27_47,0,5.113393,9,,,
27,SS,32.5C,s,48,27_48,0,1.266986,4,,,
27,SS,32.5C,s,49,27_49,0,1.11735,2,,,
27,SS,32.5C,s,64,27_64,0,2.553374,4,,,
27,SS,32.5C,s,65,27_65,0,1.906459,4,,,
27,SS,32.5C,s,66,27_66,0,1.262202,2,,,
27,SS,32.5C,c,67,27_67,0,4.357507,9,,,
27,SS,32.5C,s,68,27_68,0,0.808245,1,,,
27,SS,32.5C,s,69,27_69,0,0.963994,2,,,
27,SS,32.5C,s,70,27_70,0,1.323332,1,,,
27,SS,32.5C,s,71,27_71,0,1.359744,4,,,
27,SS,32.5C,s,73,27_73,0,0.70459,2,,,
27,SS,32.5C,s,74,27_74,0,1.445061,3,,,
27,SS,32.5C,s,75,27_75,0,2.580218,6,,,
27,SS,32.5C,c,76,27_76,0,3.910195,7,,,
27,SS,32.5C,s,77,27_77,0,1.381538,3,,,
27,SS,32.5C,s,78,27_78,0,1.035224,3,,,
27,SS,32.5C,s,79,27_79,0,1.083862,4,,,
27,SS,32.5C,c,80,27_80,0,3.698632,7,,,
27,SS,32.5C,c,81,27_81,0,3.880162,8,,,
27,SS,32.5C,c,82,27_82,0,3.190987,7,,,
27,SS,32.5C,c,85,27_85,0,3.25132,7,,,
27,SS,32.5C,c,86,27_86,0,1.502204,4,,,
27,SS,32.5C,s,87,27_87,0,1.990978,4,,,
27,SS,32.5C,c,88,27_88,0,1.830445,5,,,
27,SS,32.5C,s,89,27_89,0,0.929974,3,,,
27,SS,32.5C,s,90,27_90,0,1.020871,3,,,
27,SS,32.5C,c,91,27_91,0,2.850519,8,,,
27,SS,32.5C,c,92,27_92,0,1.820611,5,,,
27,SS,32.5C,s,99,27_99,0,0.871501,2,,,
27,SS,32.5C,s,100,27_100,0,1.20878,4,,,
27,SS,32.5C,s,101,27_101,0,1.487054,4,,,
27,SS,32.5C,s,102,27_102,0,1.384462,3,,,
27,SS,32.5C,s,103,27_103,0,0.340468,1,,,
27,SS,32.5C,c,104,27_104,0,3.671256,9,,,
27,SS,32.5C,s,105,27_105,0,1.859416,5,,,
27,SS,32.5C,s,106,27_106,0,1.295159,3,,,
27,SS,32.5C,s,107,27_107,0,1.271239,5,,,
27,SS,32.5C,s,83,27_83,0,0.935289,3,,,
27,SS,32.5C,s,84,27_84,0,0.968778,2,,,
27,SS,32.5C,s,85a,27_85a,0,0.934492,3,,,
27,SS,32.5C,s,93,27_93,0,1.129842,3,,,
27,SS,32.5C,s,94,27_94,0,0.845455,2,,,
27,SS,32.5C,s,96,27_96,0,0.787514,1,,,
27,SS,32.5C,s,97,27_97,0,0.71974,3,,,
27,SS,32.5C,s,98,27_98,0,1.14765,3,,,
27,SS,32.5C,s,8,27_8,22,,,,,
27,SS,32.5C,s,41,27_41,22,,,,,
27,SS,32.5C,s,54,27_54,22,,,,,
27,SS,32.5C,s,63,27_63,22,1.300619,3,,,
27,SS,32.5C,s,32,27_32,22,,,,,
27,SS,32.5C,s,95,27_95,22,,,,,
27,SS,32.5C,s,108,27_108,22,,,,,
27,SS,32.5C,s,50,27_50,22,,,,,
27,SS,32.5C,s,1,27_1,22,,,,,
27,SS,32.5C,s,2,27_2,22,1.478452,3,,,
27,SS,32.5C,s,3,27_3,22,,,,,
27,SS,32.5C,c,4,27_4,22,,,,,
27,SS,32.5C,s,5,27_5,22,1.237673,4,,,
27,SS,32.5C,s,6,27_6,22,1.262493,2,,,
27,SS,32.5C,s,7,27_7,22,1.207735,2,,,
27,SS,32.5C,s,9,27_9,22,,,,,
27,SS,32.5C,s,10,27_10,22,3.238625,5,,,
27,SS,32.5C,s,14,27_14,22,0.944439,3,,,
27,SS,32.5C,s,15,27_15,22,,,,,
27,SS,32.5C,s,16,27_16,22,2.176738,5,,,
27,SS,32.5C,s,17,27_17,22,0.809336,2,,,
27,SS,32.5C,c,18,27_18,22,,,,,
27,SS,32.5C,s,19,27_19,22,1.494061,4,,,
27,SS,32.5C,c,20,27_20,22,,,,,
27,SS,32.5C,c,29,27_29,22,,,,,
27,SS,32.5C,s,30,27_30,22,,,,,
27,SS,32.5C,s,31,27_31,22,1.590526,4,,,
27,SS,32.5C,c,33,27_33,22,,,,,
27,SS,32.5C,s,33a,27_33a,22,,,,,
27,SS,32.5C,s,34,27_34,22,,,,,
27,SS,32.5C,s,35,27_35,22,1.039113,3,,,
27,SS,32.5C,c,36,27_36,22,,,,,
27,SS,32.5C,s,37,27_37,22,,,,,
27,SS,32.5C,s,38,27_38,22,,,,,
27,SS,32.5C,s,39,27_39,22,,,,,
27,SS,32.5C,s,40,27_40,22,,,,,
27,SS,32.5C,s,42,27_42,22,,,,,
27,SS,32.5C,s,43,27_43,22,2.093835,6,,,
27,SS,32.5C,s,51,27_51,22,2.650621,4,,,
27,SS,32.5C,s,52,27_52,22,,,,,
27,SS,32.5C,s,53,27_53,22,1.278101,4,,,
27,SS,32.5C,s,55,27_55,22,,,,,
27,SS,32.5C,s,56,27_56,22,,,,,
27,SS,32.5C,s,57,27_57,22,1.386593,4,,,
27,SS,32.5C,s,58,27_58,22,1.557518,3,,,
27,SS,32.5C,s,59,27_59,22,,,,,
27,SS,32.5C,s,60,27_60,22,,,,,
27,SS,32.5C,s,61,27_61,22,,,,,
27,SS,32.5C,s,62,27_62,22,,,,,
27,SS,32.5C,s,11,27_11,22,0.910663,3,,,
27,SS,32.5C,s,12,27_12,22,,,,,
27,SS,32.5C,c,13,27_13,22,,,,,
27,SS,32.5C,s,21,27_21,22,,,,,
27,SS,32.5C,c,22,27_22,22,,,,,
27,SS,32.5C,c,23,27_23,22,,,,,
27,SS,32.5C,s,24,27_24,22,,,,,
27,SS,32.5C,s,25,27_25,22,,,,,
27,SS,32.5C,s,26,27_26,22,,,,,
27,SS,32.5C,s,27,27_27,22,,,,,
27,SS,32.5C,s,28,27_28,22,,,,,
27,SS,32.5C,s,44,27_44,22,,,,,
27,SS,32.5C,c,45,27_45,22,,,,,
27,SS,32.5C,s,46,27_46,22,,,,,
27,SS,32.5C,c,47,27_47,22,,,,,
27,SS,32.5C,s,48,27_48,22,,,,,
27,SS,32.5C,s,49,27_49,22,,,,,
27,SS,32.5C,s,64,27_64,22,,,,,
27,SS,32.5C,s,65,27_65,22,,,,,
27,SS,32.5C,s,66,27_66,22,,,,,
27,SS,32.5C,c,67,27_67,22,,,,,
27,SS,32.5C,s,68,27_68,22,,,,,
27,SS,32.5C,s,69,27_69,22,,,,,
27,SS,32.5C,s,70,27_70,22,,,,,
27,SS,32.5C,s,71,27_71,22,,,,,
27,SS,32.5C,s,73,27_73,22,,,,,
27,SS,32.5C,s,74,27_74,22,,,,,
27,SS,32.5C,s,75,27_75,22,,,,,
27,SS,32.5C,c,76,27_76,22,,,,,
27,SS,32.5C,s,77,27_77,22,,,,,
27,SS,32.5C,s,78,27_78,22,,,,,
27,SS,32.5C,s,79,27_79,22,,,,,
27,SS,32.5C,c,80,27_80,22,,,,,
27,SS,32.5C,c,81,27_81,22,,,,,
27,SS,32.5C,c,82,27_82,22,,,,,
27,SS,32.5C,c,85,27_85,22,,,,,
27,SS,32.5C,c,86,27_86,22,,,,,
27,SS,32.5C,s,87,27_87,22,,,,,
27,SS,32.5C,c,88,27_88,22,,,,,
27,SS,32.5C,s,89,27_89,22,,,,,
27,SS,32.5C,s,90,27_90,22,,,,,
27,SS,32.5C,c,91,27_91,22,,,,,
27,SS,32.5C,c,92,27_92,22,,,,,
27,SS,32.5C,s,99,27_99,22,,,,,
27,SS,32.5C,s,100,27_100,22,,,,,
27,SS,32.5C,s,101,27_101,22,,,,,
27,SS,32.5C,s,102,27_102,22,,,,,
27,SS,32.5C,s,103,27_103,22,,,,,
27,SS,32.5C,c,104,27_104,22,,,,,
27,SS,32.5C,s,105,27_105,22,,,,,
27,SS,32.5C,s,106,27_106,22,,,,,
27,SS,32.5C,s,107,27_107,22,,,,,
27,SS,32.5C,s,83,27_83,22,,,,,
27,SS,32.5C,s,84,27_84,22,,,,,
27,SS,32.5C,s,85a,27_85a,22,,,,,
27,SS,32.5C,s,93,27_93,22,,,,,
27,SS,32.5C,s,94,27_94,22,,,,,
27,SS,32.5C,s,96,27_96,22,,,,,
27,SS,32.5C,s,97,27_97,22,,,,,
27,SS,32.5C,s,98,27_98,22,,,,,
27,SS,32.5C,s,8,27_8,28,0.965925,8,0.979873546,166.6666667,2.36983407
27,SS,32.5C,s,41,27_41,28,0.994692,2,14.90641758,100,2.22444673
27,SS,32.5C,s,54,27_54,28,0.734209,4,-15.08019399,0,1.830374783
27,SS,32.5C,s,63,27_63,28,1.002345,4,-20.28545798,100,2.22444673
27,SS,32.5C,s,32,27_32,28,0.892821,2,13.94897687,0,1.830374783
27,SS,32.5C,s,95,27_95,28,1.60618,4,5.190703913,0,1.830374783
27,SS,32.5C,s,108,27_108,28,1.719399,3,2.685569008,0,1.830374783
27,SS,32.5C,s,50,27_50,28,2.166733,6,-13.15358279,0,1.830374783
27,SS,32.5C,s,1,27_1,28,,,,,
27,SS,32.5C,s,2,27_2,28,1.466042,3,11.16366675,0,1.830374783
27,SS,32.5C,s,3,27_3,28,0.802562,3,-12.67739265,0,1.830374783
27,SS,32.5C,c,4,27_4,28,1.760042,4,-4.180150085,0,1.830374783
27,SS,32.5C,s,5,27_5,28,1.151456,4,5.460623629,0,1.830374783
27,SS,32.5C,s,6,27_6,28,1.251744,2,7.920501847,0,1.830374783
27,SS,32.5C,s,7,27_7,28,1.065421,2,0.517009909,0,1.830374783
27,SS,32.5C,s,9,27_9,28,,,,,
27,SS,32.5C,s,10,27_10,28,3.306314,4,6.964002235,0,1.830374783
27,SS,32.5C,s,14,27_14,28,1.011846,3,8.216045791,50,2.070653451
27,SS,32.5C,s,15,27_15,28,1.073074,2,9.414950782,0,1.830374783
27,SS,32.5C,s,16,27_16,28,2.154065,5,2.693991153,25,1.966923541
27,SS,32.5C,s,17,27_17,28,0.883056,2,14.01759349,0,1.830374783
27,SS,32.5C,c,18,27_18,28,1.478974,4,-1.091358015,0,1.830374783
27,SS,32.5C,s,19,27_19,28,1.416426,5,4.087207076,25,1.966923541
27,SS,32.5C,c,20,27_20,28,3.889563,7,0.441812866,-12.5,1.741676743
27,SS,32.5C,c,29,27_29,28,3.291534,9,-7.841161971,0,1.830374783
27,SS,32.5C,s,30,27_30,28,0.858776,3,-7.284942667,0,1.830374783
27,SS,32.5C,s,31,27_31,28,1.524895,4,1.546476195,0,1.830374783
27,SS,32.5C,c,33,27_33,28,1.547063,3,10.97774079,0,1.830374783
27,SS,32.5C,s,33a,27_33a,28,1.046683,2,3.173013515,0,1.830374783
27,SS,32.5C,s,34,27_34,28,1.017916,3,1.804427358,0,1.830374783
27,SS,32.5C,s,35,27_35,28,1.043516,3,-1.153085805,0,1.830374783
27,SS,32.5C,c,36,27_36,28,3.354874,8,-5.050243185,0,1.830374783
27,SS,32.5C,s,37,27_37,28,1.089437,1,28.37385288,0,1.830374783
27,SS,32.5C,s,38,27_38,28,0.960647,2,11.41824567,0,1.830374783
27,SS,32.5C,s,39,27_39,28,0.77881,3,1.357665108,0,1.830374783
27,SS,32.5C,s,40,27_40,28,1.429622,4,-4.966197576,33.33333333,2.004321374
27,SS,32.5C,s,42,27_42,28,1.39241,3,13.64218801,0,1.830374783
27,SS,32.5C,s,43,27_43,28,1.845814,6,-5.743438015,20,1.942834494
27,SS,32.5C,s,51,27_51,28,2.452024,4,-5.966036124,0,1.830374783
27,SS,32.5C,s,52,27_52,28,,,,,
27,SS,32.5C,s,53,27_53,28,1.231158,3,-5.349489253,0,1.830374783
27,SS,32.5C,s,55,27_55,28,,,,,
27,SS,32.5C,s,56,27_56,28,,,,,
27,SS,32.5C,s,57,27_57,28,1.284733,4,-3.786362833,0,1.830374783
27,SS,32.5C,s,58,27_58,28,1.440706,3,7.637308533,0,1.830374783
27,SS,32.5C,s,59,27_59,28,,,,,
27,SS,32.5C,s,60,27_60,28,,,,,
27,SS,32.5C,s,61,27_61,28,1.217171,3,-6.11783526,0,1.830374783
27,SS,32.5C,s,62,27_62,28,0.734472,1,-2.386796929,0,1.830374783
27,SS,32.5C,s,11,27_11,28,1.417482,3,9.332442722,0,1.830374783
27,SS,32.5C,s,12,27_12,28,1.467098,4,11.37844201,33.33333333,2.004321374
27,SS,32.5C,c,13,27_13,28,1.663186,4,-3.787057075,33.33333333,2.004321374
27,SS,32.5C,s,21,27_21,28,1.31693,4,-0.383735892,33.33333333,2.004321374
27,SS,32.5C,c,22,27_22,28,,,,,
27,SS,32.5C,c,23,27_23,28,1.734706,4,1.253243134,0,1.830374783
27,SS,32.5C,s,24,27_24,28,0.98044,3,-1.155458055,50,2.070653451
27,SS,32.5C,s,25,27_25,28,1.083631,2,-1.184367588,0,1.830374783
27,SS,32.5C,s,26,27_26,28,1.256494,3,0.436037566,0,1.830374783
27,SS,32.5C,s,27,27_27,28,1.032959,3,3.639464826,0,1.830374783
27,SS,32.5C,s,28,27_28,28,1.074658,4,-2.966819441,0,1.830374783
27,SS,32.5C,s,44,27_44,28,1.187085,3,-2.820381208,0,1.830374783
27,SS,32.5C,c,45,27_45,28,2.294732,6,-2.221222305,0,1.830374783
27,SS,32.5C,s,46,27_46,28,1.956394,5,-0.850255756,25,1.966923541
27,SS,32.5C,c,47,27_47,28,5.062133,9,-1.002465486,0,1.830374783
27,SS,32.5C,s,48,27_48,28,1.143011,4,-9.785033142,0,1.830374783
27,SS,32.5C,s,49,27_49,28,,,,,
27,SS,32.5C,s,64,27_64,28,2.229545,4,-12.68239592,0,1.830374783
27,SS,32.5C,s,65,27_65,28,1.504045,4,-21.10792836,0,1.830374783
27,SS,32.5C,s,66,27_66,28,1.220338,3,-3.316743279,50,2.070653451
27,SS,32.5C,c,67,27_67,28,4.418183,8,1.392447562,-11.11111111,1.752475273
27,SS,32.5C,s,68,27_68,28,0.715207,1,-11.51111359,0,1.830374783
27,SS,32.5C,s,69,27_69,28,1.014749,3,5.265074264,50,2.070653451
27,SS,32.5C,s,70,27_70,28,,,,,
27,SS,32.5C,s,71,27_71,28,,,,,
27,SS,32.5C,s,73,27_73,28,0.762447,2,8.211442115,0,1.830374783
27,SS,32.5C,s,74,27_74,28,1.446512,3,0.100410986,0,1.830374783
27,SS,32.5C,s,75,27_75,28,3.383377,7,31.12756364,16.66666667,1.925999266
27,SS,32.5C,c,76,27_76,28,4.073775,8,4.183423077,14.28571429,1.913561576
27,SS,32.5C,s,77,27_77,28,1.344641,4,-2.670719155,33.33333333,2.004321374
27,SS,32.5C,s,78,27_78,28,1.040613,3,0.520563665,0,1.830374783
27,SS,32.5C,s,79,27_79,28,,,,,
27,SS,32.5C,c,80,27_80,28,3.828599,7,3.513920823,0,1.830374783
27,SS,32.5C,c,81,27_81,28,3.940235,9,1.548208554,12.5,1.903993826
27,SS,32.5C,c,82,27_82,28,2.946599,7,-7.658696197,0,1.830374783
27,SS,32.5C,c,85,27_85,28,3.237696,5,-0.419029809,-28.57142857,1.592123862
27,SS,32.5C,c,86,27_86,28,1.588498,4,5.744492759,0,1.830374783
27,SS,32.5C,s,87,27_87,28,2.161719,4,8.575735141,0,1.830374783
27,SS,32.5C,c,88,27_88,28,1.748166,4,-4.495027166,-20,1.678214783
27,SS,32.5C,s,89,27_89,28,0.866693,3,-6.804598838,0,1.830374783
27,SS,32.5C,s,90,27_90,28,,,,,
27,SS,32.5C,c,91,27_91,28,2.68506,7,-5.804521913,-12.5,1.741676743
27,SS,32.5C,c,92,27_92,28,1.915223,5,5.196716926,0,1.830374783
27,SS,32.5C,s,99,27_99,28,0.683537,2,-21.56784674,0,1.830374783
27,SS,32.5C,s,100,27_100,28,,,,,
